x,y,labels
1.1679546,-0.49730647,27
1.0708766,-0.3364195,27
1.0396824,-0.3484723,27
-2.026611,6.0606275,9
-2.0233428,6.685535,9
-1.280012,6.576413,9
-4.8112774,6.240573,9
-0.88503754,1.1692888,9
-4.211896,1.6009367,9
-2.2736645,5.5957994,9
-2.3886683,5.8476644,9
-1.5211651,6.4081235,9
-5.61209,6.154314,9
-1.4442952,6.4087515,9
-5.534831,6.330126,9
-5.806136,6.2443485,9
-2.4432852,5.9101214,9
-2.3464034,5.9416895,9
-1.7718261,6.116813,9
-2.5688243,1.8565646,3
-2.5820315,1.8422889,3
-2.3365164,1.6343222,3
-3.6712852,1.8987054,3
-2.239617,1.6540594,3
-3.0265715,1.8673913,3
-5.4657364,6.933745,20
-6.152153,6.8805714,20
-3.380914,5.02649,22
-4.34456,1.8608838,0
-3.492661,2.5665557,0
-3.2578294,2.2584512,0
-5.435112,0.7964586,0
-3.8973718,2.2748375,0
-5.5329943,0.8685129,0
-3.404727,2.6952057,0
-3.3754814,2.6688077,0
-5.5900245,0.80784655,0
-3.7998428,2.6991332,0
-4.205125,1.7825406,0
-5.383882,0.93907464,0
-5.594754,0.9036899,0
-3.8370347,2.41161,0
-3.4142468,1.8537656,0
-5.33862,1.0262209,0
-3.97622,2.09671,0
-3.9885292,2.2664769,0
-3.836314,-1.4290946,0
-5.6548853,0.83475566,0
-4.4775467,1.6656256,0
-5.4807305,0.9140629,0
-5.2651486,5.6715007,23
-5.389763,5.693982,23
-5.315788,5.7475724,23
-5.636367,5.8453703,34
-3.8180654,3.8809748,8
-6.839791,6.0222206,11
-6.9756765,5.898472,11
-6.7742853,5.809878,11
-6.9326344,5.83463,11
-4.45621,1.7223186,11
-6.1679335,5.750114,11
-2.63288,2.431863,31
-2.5093281,2.5736673,31
-2.2317538,2.577518,31
-2.7135117,2.3788576,31
-2.3455105,2.472484,31
-2.9245021,2.4077067,31
-2.6040297,0.6284053,1
-2.6812901,0.72135097,1
-2.5954854,0.59033024,1
-2.7101004,0.65148544,1
-1.8174168,7.8843637,15
-4.1196256,7.768846,15
-2.2611883,8.521978,15
-1.118506,7.678441,15
-2.1529255,8.405544,15
-4.2349024,-0.8673109,25
-4.2809496,-0.84662163,25
-4.189125,-0.8323868,25
-3.4874473,3.2616258,21
-3.204958,2.587928,6
-3.1458168,1.3512493,32
-3.2142417,1.3624945,32
-3.7285316,1.2845225,32
-3.7419605,1.4660206,32
-3.0592127,1.910969,32
-0.94809777,6.8875513,10
-4.2108746,0.5416337,10
-4.1346607,5.130704,10
-4.265863,4.9582243,10
-3.8989923,5.441732,10
-3.4072173,6.1251326,10
-4.1530905,5.101996,10
-4.2591248,4.95982,10
-3.3733,6.288852,10
-3.466931,5.859397,10
-4.555029,7.904627,10
-3.9737406,8.04514,10
-3.5619357,0.76986736,17
-4.0332932,0.79728764,17
-3.9307182,0.9614946,17
-4.194485,1.1254419,17
-2.66401,0.46492177,17
-4.087971,0.9327757,17
-4.0466332,0.84720284,17
-3.6362226,6.1118073,14
-3.8520706,6.129727,14
-2.2308187,8.519383,18
0.0016120123,7.8661766,18
-1.8119583,8.777992,18
-2.5734317,8.449593,18
-1.9735926,8.791369,18
-1.898579,8.737022,18
-1.8535554,8.812481,18
-1.6925794,8.835586,18
-1.812138,8.926635,18
-3.018808,6.335583,18
-2.1849341,8.66164,18
-1.8891605,8.63488,18
